,index,ID,doi,structure,E(S1),f(S1),E(T1),S-2T
895,644891,SAVHOO,10.1002/chem.201103002,CCOC(=O)C1=C2C=CC=CC2=C(N1)C(c1ccc(OC)cc1)=C1N=C(C(=O)OCC)c2ccccc12,2.606000016,0.737,1.501338373,-0.39667673000000025
818,490793,NOJKUT,10.1107/S0108270108033404,CCCCCCCCCCN1C=CC(=CC=CC2=C(C#N)C(OC2(C)C)=C(C#N)C#N)c2ccccc12,2.319000014,1.2617,1.339636078,-0.3602721419999999
86,805149,WURYAL,10.1016/j.mencom.2015.09.005,N#CC(C#N)=C1C=C2SSN=C2C2=NSN=C12,2.995900018,0.6455,1.3424685109999999,0.3109629960000002
558,677073,TAHHOA,,CN1C(=NC#N)C2=C(N(C)C(=NC#N)C2=C1c1ccccc1)c1ccccc1,2.8399000169999997,0.2943,1.52993509,-0.21997016300000016
847,508350,OFEXUS,10.1107/S0108768101021607,O=Nc1c(OCc2ccccc2)nc(NCc2ccccc2)nc1OCc1ccccc1,1.098600007,0.0002,0.7366968207,-0.3747936344
492,519375,ONOLAF,10.1002/ejic.201001011,COc1cc(N=[NH+]c2cccc3cccnc23)c([O-])c(c1)C(C)(C)C,2.750100016,0.5072,1.45722382,-0.16434762399999991
491,817670,XEGLIG,10.1021/ol300851m,CCOC(=O)C1=C(C)N([BH2-][C+]2N(C=CN2c2c(cccc2C(C)C)C(C)C)c2c(cccc2C(C)C)C(C)C)N=N1,1.3853000080000002,0.0032,0.7745971099,-0.16389421179999974
5,216225,FOHQID,10.1016/j.jorganchem.2004.09.014,CC(C)(C)N(=O)=C1C=CC(=O)C(=C1)N,2.897300017,0.2326,0.6766866009,1.5439268152
725,309433,IJIPAU,10.1002/anie.201508829,Fc1c(F)c(F)c(c(F)c1F)C1=C2NC(=C(c3ccccc3)c3cccc(n3)c3cccc(n3)C(=C3C=CC1=N3)c1ccccc1)C=C2,2.254100013,0.3382,1.285463381,-0.3168267490000001
43,10666,AHEYUI,10.1021/ol9003838,Fc1cccc(F)c1C1=C2C=C3C(=O)c4ccccc4C(=C3C=C2C(=O)c2ccccc12)c1c(F)cccc1F,2.3104000140000003,0.8547,0.9638264420999999,0.3827471298000005
168,197005,FATRIE,10.4236/ijoc.2016.62016,CN(C)c1ccc(cc1)[N+]([O-])=CC1=C(C#N)C(=C(C#N)C1(C)NC(=O)C(F)(F)F)c1ccccc1,2.850100017,0.7009,1.2927633790000002,0.2645732589999996
761,669928,SUJJIS,10.1021/jo501969z,COC(=O)CCC1=C2N(C(=C1C)C#C[Si](C)(C)C)[B-](F)(F)[N+]1=C(C#C[Si](C)(C)C)C(=C(CCC(=O)OC)C1=C2C1=CC=CS1)C,2.488700015,0.5928,1.411440665,-0.3341813149999999
361,525681,OVOVUS,10.1021/jacs.6b05627,CN1C(=O)C2=C(N(C)C(=O)C2=C1C1=CC=CS1)C1=CC=CS1,2.626100016,0.535,1.353582185,-0.081064354
576,676022,TADVEZ,10.1039/p19900002537,CCOC(=O)C1CN(c2ccccc2)C2([N-][N+](=NC12c1ccccc1)c1ccccc1)c1ccccc1,3.729100022,0.0182,1.981928713,-0.23475740400000022
468,505822,OCUXOC,10.1002/adfm.201602994,CCCCCCCN1C(=O)C2=C(N(CCCCCCC)C(=O)C2=C1C1=CC=C(Cl)S1)C1=CC=C(Cl)S1,2.609800016,0.6541,1.379973963,-0.15014791000000027
834,709468,TUPPIE,10.1107/S1600536810017812,Cc1ccc(cc1)[N+]1=NOC(=C1C1=NN2C(=NN=C2SC1)COc1cccc2ccccc12)[O-],3.8357000230000002,0.2719,2.10311897,-0.37053791700000005
901,705803,TSITZS,10.1107/S0567740877012448,CC1(C)CC2(CC(C)(C)N1SN=S=S)OCCO2,2.560800015,0.0002,1.480184243,-0.39956847100000026
305,475609,NEGBUY,10.1002/chem.201200591,Fc1cccc(F)c1C1=C2C=C3c4ccccc4C(=C3C=C2c2ccccc12)c1c(F)cccc1F,2.242200013,0.0,1.142444695,-0.04268937699999986
432,614956,REHYOT,10.1021/ol060679x,CSc1c2cc3ccccc3cc2c(SC)c2cc3ccccc3cc12,2.157300013,0.1048,1.138989665,-0.12067931700000001
83,689850,TEWGAE,10.1246/bcsj.80.349,C[Si](C)(C)C1=CC=C(O1)C(=C=C=C(C1=CC=C(O1)[Si](C)(C)C)C1=CC=C(O1)[Si](C)(C)C)C1=CC=C(O1)[Si](C)(C)C,2.380000014,0.8919,1.0884238370000001,0.20315233999999993
4,84031,CAZBZO10,10.1021/ja00827a021,[O-][N+](=[N+]([O-])c1ccccc1)c1ccccc1,3.877900023,0.1377,1.090271299,1.6973574249999999
219,757003,VIFYUF,10.1002/chem.200601735,CN(C)c1ccc(cc1)C#CC(=CC=C(C#N)C#N)C#Cc1ccc(cc1)N(C)C,2.175500013,0.1698,1.019612503,0.13627500700000006
599,98560,CIVJEY,10.1021/ic401507d,O=C(CN1C=C2C=C1C(=C1C=CC(=N1)C(=C1NC(=C(c3ccccc3)C3=NC(=C2c2ccccc2)C=C3)C=C1)c1ccccc1)c1ccccc1)OCc1ccccc1,1.917500011,0.1705,1.082012018,-0.2465240249999998
79,653189,SEWKAI,10.1039/C3OB40373D,CCCCSC1=CC=C(S1)C1=CC(C(=O)S1)=C1C=C(SC1=O)C1=CC=C(SCCCC)S1,2.111900013,1.1025,1.003679692,0.10454062900000016
428,128706,DEDWEO,10.1039/p19850001837,[O-][N+](c1ccccc1)=C1c2ccccc2c2ccccc12,3.540500021,0.0001,1.829889045,-0.11927806899999993
284,358313,KADBOH,10.1016/S0040-4020(03)00735-X,Cc1cccc(c1)N1C(=C(C#N)C#N)c2ccccc2C1=C1N(c2cccc(C)c2)C(=C(C#N)C#N)c2ccccc12,2.386600014,0.8205,1.2044507340000001,-0.022301454000000387
